,Occurrance,Frequency
5166,"('folded', '16.5x34.5cm')",1
5167,"('16.5x34.5cm', 'open')",1
5168,"('folded', '28x39.5cm')",1
5169,"('28x39.5cm', 'open')",1
5170,"('39x28cm', 'folded')",1
5171,"('folded', '39x55.5cm')",1
5172,"('39x55.5cm', 'open')",1
5173,"('39x23.5cm', 'folded')",1
5174,"('folded', '39x46.5cm')",1
5175,"('39x46.5cm', 'open')",1
5176,"('folded', '21x19cm')",1
5177,"('21x19cm', 'open')",1
5178,"('folded', '24.5x60cm')",1
5179,"('24.5x60cm', 'open')",1
5180,"('18x9.5cm', 'folded')",2
5181,"('folded', '18x19cm')",2
5182,"('18x19cm', 'open')",2
5183,"('11x9cm', 'folded')",1
5184,"('folded', '11x18cm')",1
5185,"('11x18cm', 'open')",1
5186,"('13.5x9.5cm', 'folded')",1
5187,"('folded', '13.5x19cm')",1
5188,"('13.5x19cm', 'open')",1
5189,"('11.5x8cm', 'folded')",1
5190,"('folded', '11.5x16cm')",1
5191,"('11.5x16cm', 'open')",1
5192,"('folded', '30.5x30.5cm')",1
5193,"('30.5x30.5cm', 'open')",1
5194,"('folded', '25x38.5cm')",1
5195,"('25x38.5cm', 'open')",1
5196,"('folded', '29.5x40cm')",1
5197,"('29.5x40cm', 'open')",1
5198,"('18.5x12.5cm', 'folded')",3
5199,"('folded', '32x25.5cm')",1
5200,"('32x25.5cm', 'open')",1
5201,"('open', '/')",2
5202,"('/', 'insert')",2
5203,"('insert', 'is')",3
5204,"('is', '30x38cm')",1
5205,"('folded', '24.5x36.5cm')",1
5206,"('24.5x36.5cm', 'open')",1
5207,"('27x16cm', 'folded')",3
5208,"('folded', '27x31.5cm')",1
5209,"('27x31.5cm', 'open')",1
5210,"('20.5x12.5cm', 'folded')",4
5211,"('folded', '25x31.5cm')",1
5212,"('25x31.5cm', 'open')",1
5213,"('folded', '27x24.5cm')",2
5214,"('27x24.5cm', 'open')",2
5215,"('19x11cm', 'folded')",2
5216,"('folded', '19x21.5cm')",1
5217,"('19x21.5cm', 'open')",1
5218,"('26.5x19.5cm', 'folded')",2
5219,"('folded', '26.5x39cm')",2
5220,"('26.5x39cm', 'open')",2
5221,"('is', '40.5x21.5cm')",1
5222,"('folded', '31x47cm')",2
5223,"('31x47cm', 'open')",2
5224,"('12.5x15.5cm', 'folded')",1
5225,"('folded', '12.5x28.5cm')",1
5226,"('12.5x28.5cm', 'open')",1
5227,"('folded', '28x21cm')",1
5228,"('28x21cm', 'open')",1
5229,"('32x33cm', 'folded')",1
5230,"('folded', '32x44cm')",2
5231,"('32x44cm', 'open')",2
5232,"('folded', '28x46cm')",1
5233,"('28x46cm', 'open')",1
5234,"('28.5x22', 'folded')",1
5235,"('26x16cm', 'folded')",4
5236,"('folded', '25x36')",1
5237,"('25x36', 'cm')",1
5238,"('folded', '36x55.5cm')",1
5239,"('36x55.5cm', 'open')",1
5240,"('folded', '28x37cm')",2
5241,"('28x37cm', 'open')",2
5242,"('14x23cm', 'folded')",1
5243,"('folded', '14x46cm')",1
5244,"('14x46cm', 'open')",1
5245,"('folded', '28x36')",1
5246,"('28x36', 'cm')",1
5247,"('folded', '36x44cm')",1
5248,"('36x44cm', 'open')",1
5249,"('folded', '28.5x46cm')",1
5250,"('28.5x46cm', 'open')",1
5251,"('32x20', 'cm')",1
5252,"('26x17.5cm', 'folded')",1
5253,"('22.5x14.5cm', 'folded')",6
5254,"('folded', '28x28.5')",1
5255,"('28x28.5', 'cm')",1
5256,"('25x9.5cm', 'folded')",1
5257,"('folded', '25x26.5cm')",1
5258,"('25x26.5cm', 'open')",1
5259,"('is', '28x21.5cm')",1
5260,"('22x15.5cm', 'folded')",6
5261,"('folded', '26.5x34.5cm')",1
5262,"('26.5x34.5cm', 'open')",1
5263,"('folded', '34x45cm')",1
5264,"('34x45cm', 'open')",1
5265,"('16.5x9cm', 'folded')",3
5266,"('folded', '16.5x18cm')",3
5267,"('16.5x18cm', 'open')",3
5268,"('13x9cm', 'folded')",1
5269,"('folded', '13x16.5cm')",1
5270,"('13x16.5cm', 'open')",1
5271,"('15.5x10cm', 'folded')",16
5272,"('folded', '15.5x20cm')",15
5273,"('15.5x20cm', 'open')",15
5274,"('14x9.5cm', 'folded')",1
5275,"('folded', '14x19cm')",1
5276,"('14x19cm', 'open')",1
5277,"('19x24cm', 'folded')",2
5278,"('folded', '19x48cm')",2
5279,"('19x48cm', 'open')",2
5280,"('folded', '27x23cm')",5
5281,"('27x23cm', 'open')",5
5282,"('folded', '22.5x29cm')",4
5283,"('22.5x29cm', 'open')",4
5284,"('folded', '31x49cm')",1
5285,"('31x49cm', 'open')",1
5286,"('26.5x15cm', 'folded')",11
5287,"('folded', '26.5x30cm')",11
5288,"('26.5x30cm', 'open')",5
5289,"('14x9cm', 'folded')",3
5290,"('folded', '14x18cm')",3
5291,"('14x18cm', 'open')",3
5292,"('folded', '18x45cm')",1
5293,"('18x45cm', 'open')",1
5294,"('16.5x11.5cm', 'folded')",11
5295,"('folded', '16.5x23cm')",11
5296,"('16.5x23cm', 'open')",11
5297,"('17.5x10cm', 'folded')",3
5298,"('folded', '17.5x20cm')",3
5299,"('17.5x20cm', 'open')",2
5300,"('28.5x17cm', 'folded')",1
5301,"('folded', '28.5x34cm')",1
5302,"('28.5x34cm', 'open')",1
5303,"('27x18.5cm', 'folded')",4
5304,"('folded', '27x37cm')",4
5305,"('27x37cm', 'open')",4
5306,"('16.5x12.5cm', 'folded')",1
5307,"('folded', '16.5x25cm')",1
5308,"('16.5x25cm', 'open')",1
5309,"('21.5x17cm', 'folded')",3
5310,"('folded', '21.5x34cm')",3
5311,"('21.5x34cm', 'open')",3
5312,"('16x11.5cm', 'folded')",9
5313,"('folded', '16x23cm')",9
5314,"('16x23cm', 'open')",7
5315,"('21.5x11.5cm', 'folded')",1
5316,"('folded', '21.5x23cm')",1
5317,"('21.5x23cm', 'open')",1
5318,"('folded', '31x28cm')",1
5319,"('31x28cm', 'open')",1
5320,"('17x10.5cm', 'folded')",2
5321,"('folded', '17x21cm')",2
5322,"('17x21cm', 'open')",2
5323,"('16.5x13cm', 'folded')",3
5324,"('folded', '16.5x26cm')",3
5325,"('16.5x26cm', 'open')",3
5326,"('folded', '41x30cm')",1
5327,"('41x30cm', 'open')",1
5328,"('15x13cm', 'folded')",2
5329,"('folded', '15x26cm')",2
5330,"('15x26cm', 'open')",2
5331,"('16x13cm', 'folded')",2
5332,"('folded', '25.5x31cm')",4
5333,"('25.5x31cm', 'open')",4
5334,"('folded', '22x30cm')",3
5335,"('22x30cm', 'open')",3
5336,"('folded', '23x43.5cm')",1
5337,"('23x43.5cm', 'open')",1
5338,"('20x10.5cm', 'folded')",2
5339,"('23.5x17cm', 'folded')",2
5340,"('folded', '23.5x34cm')",2
5341,"('23.5x34cm', 'open')",2
5342,"('24x18cm', 'folded')",7
5343,"('folded', '24x36cm')",7
5344,"('24x36cm', 'open')",7
5345,"('20x22.5cm', 'folded')",1
5346,"('folded', '21.5x36cm')",2
5347,"('21.5x36cm', 'open')",2
5348,"('15.5x11.5cm', 'folded')",1
5349,"('folded', '15.5x23cm')",1
5350,"('15.5x23cm', 'open')",1
5351,"('folded', '18.5x25cm')",3
5352,"('18.5x25cm', 'open')",3
5353,"('16.5x10.5cm', 'folded')",2
5354,"('folded', '16.5x21cm')",2
5355,"('16.5x21cm', 'open')",2
5356,"('32x22cm', 'folded')",1
5357,"('23.5x11cm', 'folded')",2
5358,"('18x11cm', 'folded')",13
5359,"('folded', '18x22cm')",13
5360,"('18x22cm', 'open')",13
5361,"('open', 'do')",1
5362,"('do', 'NOT')",1
5363,"('NOT', 'force')",1
5364,"('force', 'open')",1
5365,"('21x8cm', 'folded')",1
5366,"('25x15cm', 'folded')",8
5367,"('folded', '25x30cm')",8
5368,"('25x30cm', 'open')",8
5369,"('18.5x9.5cm', 'folded')",1
5370,"('folded', '18.5x19cm')",1
5371,"('18.5x19cm', 'open')",1
5372,"('23.5x15cm', 'folded')",4
5373,"('17x18cm', 'folded')",1
5374,"('folded', '17x36cm')",1
5375,"('17x36cm', 'open')",1
5376,"('19.5x11cm', 'folded')",1
5377,"('folded', '19.5x22cm')",1
5378,"('19.5x22cm', 'open')",1
5379,"('19x14.5cm', 'folded')",1
5380,"('folded', '19x29cm')",1
5381,"('19x29cm', 'open')",1
5382,"('28.5x15cm', 'folded')",2
5383,"('folded', '28.5x30cm')",2
5384,"('28.5x30cm', 'open')",2
5385,"('folded', '20.5x30')",1
5386,"('20.5x30', 'cm')",1
5387,"('17.5x22cm', 'folded')",1
5388,"('folded', '17.5x44cm')",1
5389,"('17.5x44cm', 'open')",1
5390,"('folded', '16x24cm')",8
5391,"('16x24cm', 'open')",7
5392,"('folded', '22x56cm')",1
5393,"('22x56cm', 'open')",1
5394,"('20x10cm', 'folded')",1
5395,"('folded', '20x20cm')",1
5396,"('20x20cm', 'open')",1
5397,"('13x10cm', 'folded')",5
5398,"('folded', '13x20cm')",5
5399,"('13x20cm', 'open')",5
5400,"('16x12.5cm', 'folded')",4
5401,"('folded', '16x25cm')",3
5402,"('16x25cm', 'open')",3
5403,"('21x17cm', 'folded')",1
5404,"('folded', '21x34cm')",1
5405,"('21x34cm', 'open')",1
5406,"('26.5x14.5cm', 'folded')",1
5407,"('24x11cm', 'folded')",1
5408,"('folded', '24x21.5cm')",1
5409,"('24x21.5cm', 'open')",1
5410,"('21x16.5cm', 'folded')",2
5411,"('folded', '21x33cm')",2
5412,"('21x33cm', 'open')",2
5413,"('28.5x16cm', 'folded')",1
5414,"('33.5x26cm', 'folded')",1
5415,"('folded', '33.5x52cm')",1
5416,"('33.5x52cm', 'open')",1
5417,"('33x15cm', 'folded')",1
5418,"('folded', '33x30cm')",1
5419,"('33x30cm', 'open')",1
5420,"('folded', '26.38cm')",1
5421,"('26.38cm', 'open')",1
5422,"('24.5x17cm', 'open')",1
5423,"('open', '24.5x34')",1
5424,"('24.5x34', 'open')",1
5425,"('13x15cm', 'folded')",1
5426,"('folded', '13x30cm')",1
5427,"('13x30cm', 'open')",1
5428,"('35x23.5cm', 'folded')",2
5429,"('20.5x10.5cm', 'folded')",1
5430,"('folded', '20.5x21cm')",1
5431,"('20.5x21cm', 'open')",1
5432,"('15.5x9.5cm', 'folded')",1
5433,"('folded', '15.5x9.5cm')",1
5434,"('15.5x9.5cm', 'open')",1
5435,"('20x12cm', 'folded')",3
5436,"('folded', '20x24cm')",3
5437,"('20x24cm', 'open')",3
5438,"('17x12.5cm', 'folded')",1
5439,"('folded', '17x25cm')",2
5440,"('17x25cm', 'open')",2
5441,"('folded', '26.5x40cm')",8
5442,"('26.5x40cm', 'open')",8
5443,"('21.5x15.5cm', 'folded')",13
5444,"('28x13cm', 'folded')",1
5445,"('folded', '28x26cm')",1
5446,"('28x26cm', 'open')",1
5447,"('folded', '19x24cm')",8
5448,"('19x24cm', 'open')",8
5449,"('15.5x9cm', 'folded')",2
5450,"('folded', '15.5x18cm')",2
5451,"('folded', '21.5x31cm')",4
5452,"('21.5x31cm', 'open')",4
5453,"('12x15cm', 'folded')",1
5454,"('folded', '12x30cm')",1
5455,"('12x30cm', 'open')",1
5456,"('16x10.5cm', 'folded')",1
5457,"('folded', '16x21cm')",1
5458,"('16x21cm', 'open')",1
5459,"('43x32cm', 'folded')",1
5460,"('folded', '43x64cm')",1
5461,"('43x64cm', 'open')",1
5462,"('folded', '15x25cm')",2
5463,"('15x25cm', 'open')",2
5464,"('17.5x13.5cm', 'folded')",1
5465,"('folded', '17.5x27cm')",1
5466,"('17.5x27cm', 'open')",1
5467,"('folded', '19x25cm')",2
5468,"('19x25cm', 'open')",2
5469,"('folded', '25c33cm')",2
5470,"('25c33cm', 'open')",2
5471,"('33x23', 'folded')",1
5472,"('folded', '66x23')",1
5473,"('66x23', 'open')",1
5474,"('21.5x10cm', 'folded')",1
5475,"('folded', '21.5x20cm')",1
5476,"('21.5x20cm', 'open')",1
5477,"('19.5x14cm', 'folded')",9
5478,"('folded', '19.5x27.5cm')",1
5479,"('19.5x27.5cm', 'open')",1
5480,"('14x8cm', 'and')",1
5481,"('and', '8x14cm')",1
5482,"('14x8.5cm', 'folded')",3
5483,"('folded', '14x17.5cm')",1
5484,"('14x17.5cm', 'open')",1
5485,"('folded', '43x58cm')",1
5486,"('43x58cm', 'open')",1
5487,"('folded', '20.5x39cm')",1
5488,"('20.5x39cm', 'open')",1
5489,"('folded', '19.5x28cm')",7
5490,"('19.5x28cm', 'open')",7
5491,"('20x11cm', 'folded')",2
5492,"('folded', '20x22cm')",2
5493,"('20x22cm', 'open')",2
5494,"('folded', '18.5x29cm')",2
5495,"('18.5x29cm', 'open')",2
5496,"('folded', '22x22cm')",1
5497,"('22x22cm', 'open')",1
5498,"('22.5x19cm', 'folded')",1
5499,"('folded', '22.5x38cm')",1
5500,"('22.5x38cm', 'open')",1
5501,"('21x16cm', 'folded')",3
5502,"('folded', '21x32cm')",3
5503,"('21x32cm', 'open')",3
5504,"('34x25cm', 'folded')",1
5505,"('folded', '34x50cm')",1
5506,"('34x50cm', 'open')",1
5507,"('14x13cm', 'folded')",1
5508,"('folded', '28x13cm')",1
5509,"('28x13cm', 'open')",1
5510,"('18x14.5cm', 'folded')",1
5511,"('25.5x11.5cm', 'folded')",1
5512,"('folded', '25.5x23cm')",1
5513,"('25.5x23cm', 'open')",1
5514,"('folded', '17x26cm')",1
5515,"('17x26cm', 'open')",1
5516,"('17.5x12cm', 'folded')",2
5517,"('folded', '17.5x24cm')",2
5518,"('17.5x24cm', 'open')",2
5519,"('30.5x26cm', 'folded')",1
5520,"('folded', '30.5x52cm')",1
5521,"('30.5x52cm', 'open')",1
5522,"('18x10.5cm', 'folded')",7
5523,"('folded', '18x21cm')",6
5524,"('18x21cm', 'open')",6
5525,"('25x30cm', 'folded')",1
5526,"('folded', '25x60cm')",1
5527,"('25x60cm', 'open')",1
5528,"('38x19cm', 'folded')",1
5529,"('folded', '38x38cm')",1
5530,"('38x38cm', 'open')",1
5531,"('18.5x11cm', 'folded')",4
5532,"('folded', '18.5x22cm')",3
5533,"('18.5x22cm', 'open')",3
5534,"('folded', '23x31.5cm')",1
5535,"('23x31.5cm', 'open')",1
5536,"('17.5x16cm', 'folded')",1
5537,"('folded', '17.5x30.5cm')",1
5538,"('17.5x30.5cm', 'open')",1
5539,"('folded', '16x20.5cm')",1
5540,"('16x20.5cm', 'open')",1
5541,"('16.5x14cm', 'folded')",1
5542,"('folded', '16.5x28cm')",1
5543,"('16.5x28cm', 'open')",1
5544,"('26x18.5cm', 'folded')",1
5545,"('folded', '26x37cm')",1
5546,"('26x37cm', 'open')",1
5547,"('folded', '18x20.5cm')",1
5548,"('18x20.5cm', 'open')",1
5549,"('folded', '15x18.5cm')",1
5550,"('15x18.5cm', 'open')",1
5551,"('11.5x7.5cm', 'folded')",2
5552,"('folded', '11.5x15cm')",2
5553,"('11.5x15cm', 'open')",2
5554,"('folded', '26x52cm')",1
5555,"('26x52cm', 'open')",1
5556,"('folded', '24.5x35.5cm')",1
5557,"('24.5x35.5cm', 'open')",1
5558,"('folded', '22.5x33.5cm')",1
5559,"('22.5x33.5cm', 'open')",1
5560,"('folded', '18x24.5cm')",1
5561,"('18x24.5cm', 'open')",1
5562,"('23.5x14cm', 'folded')",3
5563,"('folded', '23.5x28.5cm')",1
5564,"('23.5x28.5cm', 'open')",1
5565,"('15x9cm', 'folded')",1
5566,"('folded', '15x18cm')",1
5567,"('15x18cm', 'open')",1
5568,"('folded', '22.5x32cm')",1
5569,"('22.5x32cm', 'open')",1
5570,"('24x14cm', 'folded')",1
5571,"('folded', '24x28cm')",1
5572,"('24x28cm', 'open')",1
5573,"('15x18.5cm', 'folded')",1
5574,"('folded', '15x37cm')",2
5575,"('15x37cm', 'open')",2
5576,"('folded', '23.5x30cm')",2
5577,"('23.5x30cm', 'open')",2
5578,"('25x14cm', 'folded')",1
5579,"('folded', '25x28cm')",1
5580,"('25x28cm', 'open')",1
5581,"('13.5x10cm', 'folded')",2
5582,"('folded', '13.5x20cm')",2
5583,"('13.5x20cm', 'open')",2
5584,"('folded', '31x36cm')",1
5585,"('31x36cm', 'open')",1
5586,"('14x20cm', 'folded')",1
5587,"('folded', '14x40cm')",1
5588,"('14x40cm', 'open')",1
5589,"('19.5x15.5cm', 'folded')",2
5590,"('folded', '19.5x31cm')",2
5591,"('19.5x31cm', 'open')",2
5592,"('28x33.5cm', 'folded')",1
5593,"('folded', '28x67cm')",1
5594,"('28x67cm', 'open')",1
5595,"('folded', '18.5x23.5cm')",1
5596,"('18.5x23.5cm', 'open')",1
5597,"('folded', '15.5x20.5cm')",1
5598,"('15.5x20.5cm', 'open')",1
5599,"('folded', '23x27.5cm')",1
5600,"('23x27.5cm', 'open')",1
5601,"('15x12cm', 'folded')",7
5602,"('folded', '15x24cm')",6
5603,"('15x24cm', 'open')",7
5604,"('29x13cm', 'folded')",1
5605,"('folded', '29x26cm')",1
5606,"('29x26cm', 'open')",1
5607,"('40x30.5cm', 'folded')",1
5608,"('folded', '40x61cm')",1
5609,"('40x61cm', 'open')",1
5610,"('17.5x14cm', 'folded')",9
5611,"('folded', '17.5x28cm')",9
5612,"('17.5x28cm', 'open')",9
5613,"('part', 'B')",1
5614,"('B', 'contains')",1
5615,"('contains', 'a')",1
5616,"('a', 'map')",1
5617,"('11.5x9cm', 'folded')",1
5618,"('folded', '11.5x18cm')",1
5619,"('11.5x18cm', 'open')",1
5620,"('37x19cm', 'folded')",2
5621,"('folded', '37x38cm')",2
5622,"('37x38cm', 'open')",2
5623,"('26.5x19cm', 'folded')",1
5624,"('folded', '26.5x38cm')",1
5625,"('26.5x38cm', 'open')",1
5626,"('folded', '15x27cm')",1
5627,"('15x27cm', 'open')",1
5628,"('folded', '30x34cm')",1
5629,"('30x34cm', 'open')",1
5630,"('19.5x13.5cm', 'folded')",1
5631,"('folded', '19.5x27cm')",1
5632,"('19.5x27cm', 'open')",1
5633,"('15x10cm', 'folded')",2
5634,"('folded', '15x20cm')",2
5635,"('15x20cm', 'open')",2
5636,"('folded', '35.5x54')",1
5637,"('21.5x12.5cm', 'folded')",1
5638,"('18x20.5cm', 'folded')",3
5639,"('folded', '18x41cm')",3
5640,"('18x41cm', 'open')",3
5641,"('folded', '33x58.5cm')",1
5642,"('33x58.5cm', 'open')",1
5643,"('23x10cm', 'folded')",2
5644,"('folded', '23x20cm')",2
5645,"('23x20cm', 'open')",2
5646,"('20.5x28cm', 'opened')",1
5647,"('23x10.5cm', 'folded')",1
5648,"('folded', '23x21cm')",2
5649,"('23x21cm', 'open')",2
5650,"('folded', '21x17cm')",1
5651,"('21x17cm', 'open')",1
5652,"('23x11.5cm', 'folded')",2
5653,"('folded', '23x23cm')",2
5654,"('23x23cm', 'open')",2
5655,"('28.5x24.5cm', 'folded')",1
5656,"('folded', '28.5x29cm')",1
5657,"('28.5x29cm', 'open')",1
5658,"('14x15.5cm', 'folded')",1
5659,"('folded', '36x15.5cm')",1
5660,"('36x15.5cm', 'open')",1
5661,"('folded', '25.5x37cm')",3
5662,"('25.5x37cm', 'open')",3
5663,"('17.5x11cm', 'folded')",2
5664,"('folded', '17.5x22cm')",2
5665,"('17.5x22cm', 'open')",2
5666,"('15.5x10.5cm', 'folded')",2
5667,"('folded', '15.5x21cm')",2
5668,"('15.5x21cm', 'open')",2
5669,"('folded', '32x22cm')",1
5670,"('32x22cm', 'open')",1
5671,"('folded', '16.5x27cm')",2
5672,"('16.5x27cm', 'open')",2
5673,"('19x10cm', 'folded')",1
5674,"('folded', '19x20cm')",1
5675,"('19x20cm', 'open')",1
5676,"('14x8cm', 'folded')",1
5677,"('folded', '14x16cm')",1
5678,"('14x16cm', 'open')",1
5679,"('folded', '16.5x17cm')",1
5680,"('16.5x17cm', 'open')",1
5681,"('26.5x33cm', 'folded')",1
5682,"('folded', '26.5x66cm')",1
5683,"('26.5x66cm', 'open')",1
5684,"('folded', '33x11cm')",1
5685,"('33x11cm', 'open')",1
5686,"('22x19cm', 'folded')",1
5687,"('folded', '22x38cm')",1
5688,"('22x38cm', 'open')",1
5689,"('36x24.5cm', 'folded')",1
5690,"('folded', '36x49cm')",1
5691,"('36x49cm', 'open')",1
5692,"('35.5x19.5cm', 'folded')",50
5693,"('folded', '35.5x39cm')",50
5694,"('35.5x39cm', 'open')",50
5695,"('35.5x23.5cm', 'folded')",12
5696,"('folded', '35.5x27cm')",11
5697,"('35.5x27cm', 'open')",11
5698,"('22.5x18cm', 'folded')",1
5699,"('folded', '22.5x36cm')",2
5700,"('22.5x36cm', 'open')",2
5701,"('36.5x19cm', 'folded')",1
5702,"('folded', '36.5x38cm')",1
5703,"('36.5x38cm', 'open')",1
5704,"('folded', '27x34cm')",4
5705,"('27x34cm', 'open')",3
5706,"('folded', '19.5x26cm')",2
5707,"('19.5x26cm', 'open')",2
5708,"('36x19cm', 'folded')",1
5709,"('folded', '36x38cm')",1
5710,"('36x38cm', 'open')",1
5711,"('17x14.5cm', 'folded')",1
5712,"('folded', '17x29cm')",1
5713,"('17x29cm', 'open')",1
5714,"('12.5x19cm', 'folded')",1
5715,"('folded', '38x25cm')",1
5716,"('38x25cm', 'open')",1
5717,"('28.5x20.5cm', 'folded')",1
5718,"('folded', '28.5x41cm')",1
5719,"('28.5x41cm', 'open')",1
5720,"('17.5x20cm', 'opened')",1
5721,"('31x42cm', 'opened')",1
5722,"('26.5x30cm', 'opened')",6
5723,"('28x35cm', 'opened')",4
5724,"('28x41cm', 'opened')",3
5725,"('28x36cm', 'opened')",14
5726,"('17x23cm', 'opened')",1
5727,"('31x19.5cm', 'folded')",10
5728,"('folded', '31x39cm')",10
5729,"('31x39cm', 'opened')",4
5730,"('27.5x17cm', 'folded')",8
5731,"('folded', '27.5x34cm')",8
5732,"('27.5x34cm', 'opened')",2
5733,"('23.5x33cm', 'opened')",1
5734,"('24x19cm', 'folded')",2
5735,"('folded', '24x38cm')",2
5736,"('24x38cm', 'opened')",2
5737,"('16x23cm', 'opened')",2
5738,"('27.5x17.5cm', 'folded')",4
5739,"('folded', '27.5x35cm')",4
5740,"('27.5x35cm', 'opened')",2
5741,"('26.5x15.5cm', 'folded')",11
5742,"('folded', '26.5x31cm')",11
5743,"('26.5x31cm', 'open')",11
5744,"('27.5x34cm', 'open')",6
5745,"('24.5x22cm', 'folded')",1
5746,"('folded', '24.5x44cm')",1
5747,"('24.5x44cm', 'open')",1
5748,"('folded', '25.5x35')",1
5749,"('12.5x10cm', 'folded')",4
5750,"('folded', '12.5x20cm')",4
5751,"('12.5x20cm', 'open')",4
5752,"('22.5x28cm', 'opened')",1
5753,"('31x39cm', 'open')",6
5754,"('28.5x13.5cm', 'folded')",2
5755,"('folded', '26.6x41cm')",1
5756,"('26.6x41cm', 'opened')",1
5757,"('26.5x16.5cm', 'folded')",3
5758,"('folded', '26.5x33cm')",3
5759,"('26.5x33cm', 'opened')",2
5760,"('13x10.5cm', 'folded')",3
5761,"('folded', '13x21cm')",3
5762,"('13x21cm', 'open')",3
5763,"('27.5x15.5cm', 'folded')",2
5764,"('folded', '27.5x31cm')",2
5765,"('27.5x31cm', 'open')",2
5766,"('27x34cm', 'opened')",1
5767,"('29x42cm', 'opened')",1
5768,"('31x40cm', 'opened')",1
5769,"('23x35cm', 'opened')",2
5770,"('16x24cm', 'opened')",1
5771,"('22.5x17.5cm', 'folded')",1
5772,"('folded', '22.5x35cm')",1
5773,"('22.5x35cm', 'open')",1
5774,"('29x43cm', 'opened')",1
5775,"('folded', '35.5x47cm')",1
5776,"('35.5x47cm', 'open')",1
5777,"('31.5x28cm', 'fre')",1
5778,"('folded', '16x20cm')",4
5779,"('16x20cm', 'open')",4
5780,"('16.5x9.5cm', 'folded')",1
5781,"('folded', '16.5x19cm')",1
5782,"('16.5x19cm', 'open')",1
5783,"('20x13.5cm', 'folded')",4
5784,"('folded', '20x27cm')",4
5785,"('20x27cm', 'open')",4
5786,"('17x20cm', 'folded')",1
5787,"('folded', '17x40cm')",1
5788,"('17x40cm', 'open')",1
5789,"('23.5x10cm', 'folded')",1
5790,"('folded', '23.5x20cm')",1
5791,"('23.5x20cm', 'open')",1
5792,"('12.5x9cm', 'folded')",2
5793,"('folded', '12.5x18cm')",2
5794,"('12.5x18cm', 'open')",2
5795,"('folded', '14x17cm')",2
5796,"('14x17cm', 'open')",2
5797,"('19x9.5cm', 'folded')",2
5798,"('folded', '19x19cm')",2
5799,"('19x19cm', 'open')",2
5800,"('14.5x10.5cm', 'folded')",1
5801,"('folded', '14.5x21cm')",1
5802,"('14.5x21cm', 'open')",1
5803,"('19.5x10cm', 'folded')",1
5804,"('folded', '19.5x20cm')",1
5805,"('19.5x20cm', 'open')",1
5806,"('14.5x12cm', 'folded')",1
5807,"('folded', '14.5x24cm')",1
5808,"('14.5x24cm', 'open')",1
5809,"('8x11cm', 'folded')",1
5810,"('folded', '16x11cm')",1
5811,"('16x11cm', 'open')",1
5812,"('21x10.5cm', 'folded')",1
5813,"('folded', '21x52cm')",1
5814,"('21x52cm', 'open')",1
5815,"('24x20.5cm', 'folded')",1
5816,"('folded', '24x41cm')",1
5817,"('24x41cm', 'open')",1
5818,"('13x7.5cm', 'folded')",1
5819,"('folded', '13x15cm')",1
5820,"('13x15cm', 'open')",1
5821,"('Folder', '28.5')",1
5822,"('28.5', 'x')",1
5823,"('18', 'cm.')",1
5824,"('cm.', '23')",1
5825,"('23', 'x')",1
5826,"('14', 'cm.')",1
5827,"('cm.', '(insert)')",1
5828,"('Folder', 'col.')",1
5829,"('col.', '22')",1
5830,"('22', 'x')",1
5831,"('13.5', 'cm.')",1
5832,"('folded', '21.5x28c')",1
5833,"('21.5x28c', 'open')",1
5834,"('30.5x18.5cm', 'folded')",1
5835,"('folded', '30.5x37cm')",1
5836,"('30.5x37cm', 'open')",1
5837,"('folded', '36.5x46cm')",1
5838,"('36.5x46cm', 'open')",1
5839,"('folded', '25x63cm')",1
5840,"('25x63cm', 'open')",1
5841,"('folded', 'and')",1
5842,"('and', '15x24cm')",1
5843,"('15x13.5cm', 'folded')",1
5844,"('34x22cm', 'folded')",5
5845,"('folded', '34x44cm')",5
5846,"('34x44cm', 'open')",5
5847,"('27.5x35cm', 'open')",2
5848,"('21x12.5cm', 'folded')",1
5849,"('27x16.5cm', 'folded')",4
5850,"('28.5x17.5cm', 'folded')",3
5851,"('folded', '28.5x35cm')",3
5852,"('28.5x35cm', 'open')",3
5853,"('folded', '18x26.5cm')",1
5854,"('18x26.5cm', 'open')",1
5855,"('17.5x15cm', 'folded')",1
5856,"('folded', '17.5x30cm')",1
5857,"('17.5x30cm', 'open')",1
5858,"('17.5x21cm', 'folded')",1
5859,"('folded', '17.5x42cm')",1
5860,"('17.5x42cm', 'open')",1
5861,"('folded', '41x14')",1
5862,"('41x14', 'open')",1
5863,"('13.5x18cm', 'folded')",1
5864,"('folded', '13.5x36cm')",1
5865,"('13.5x36cm', 'open')",1
5866,"('folded', '25.5x28cm')",1
5867,"('25.5x28cm', 'open')",1
5868,"('18x12.5', 'cm')",1
5869,"('folded', '26x32')",1
5870,"('26x32', 'cm')",1
5871,"('26.5x33cm', 'open')",1
5872,"('19.5x9cm', 'folded')",1
5873,"('folded', '19.5x18cm')",1
5874,"('19.5x18cm', 'open')",1
5875,"('folded', '38x15cm')",2
5876,"('38x15cm', 'open')",2
5877,"('15.5x23cm', 'folded')",1
5878,"('folded', '15.5x46cm')",1
5879,"('15.5x46cm', 'open')",1
5880,"('20x28cm', 'folded')",1
5881,"('folded', '19.5x30cm')",1
5882,"('19.5x30cm', 'open')",1
5883,"('23.5x19cm', 'folded')",1
5884,"('folded', '23.5x38cm')",1
