id,width,height,optional
24733,4.5,7.0,
24734,6.0,8.5,
24735,4.0,6.0,
24736,5.25,8.0,
24737,4.5,7.0,
24739,5.0,8.0,
24740,6.75,7.0,
24741,4.5,6.5,
24743,4.5,6.75,
24744,4.25,6.0,
24745,5.0,6.25,
24746,5.25,7.0,
24747,3.5,5.0,
24748,4.0,7.5,
24749,7.0,8.75,
24750,4.5,7.0,
24751,3.75,6.75,
24752,4.0,9.25,
24753,5.25,8.25,
24754,5.25,7.5,
24755,3.75,6.0,
24756,5.5,7.75,
24757,4.0,7.5,
24759,5.25,7.0,
24760,5.75,8.75,
24763,5.0,7.5,
24767,6.25,9.25,
24769,4.5,6.5,
24770,6.0,9.25,
24771,4.75,7.0,
24772,5.5,8.0,
24773,4.5,6.75,
24775,4.5,7.0,
24776,4.5,8.25,
24777,6.0,9.5,
24778,7.0,11.0,
24779,3.5,4.75,
24781,7.0,10.75,
24782,6.0,9.75,
24783,5.25,8.0,
24784,4.0,7.0,
24785,5.0,8.0,
24787,3.5,6.0,
24789,4.0,6.25,
24790,6.0,9.5,
24791,5.0,8.0,
24792,4.25,6.5,
24794,4.5,6.25,
24795,6.25,9.6,
24796,4.5,8.0,
24797,5.25,8.0,
24798,6.0,10.0,
24799,4.5,7.0,
24801,4.5,7.0,
24802,7.0,11.0,
24803,5.0,9.0,
24806,6.0,8.0,
24807,4.0,7.5,
24810,4.5,7.0,
24812,7.0,9.25,
24815,5.25,8.0,
24816,5.5,8.25,
24817,4.5,7.0,
24818,4.5,6.5,
24819,5.0,7.0,
24821,7.75,12.0,
24822,4.0,7.25,
24824,3.0,5.0,
24825,3.25,5.75,
24826,4.0,7.5,
24827,5.5,9.0,
24828,5.0,7.0,
24829,5.5,6.5,
24831,4.5,7.25,
24832,5.0,8.0,
24833,5.75,4.0,
24835,5.0,8.0,
24836,5.0,7.0,
24837,6.25,12.0,
24838,4.5,7.0,
24839,4.5,7.25,
24841,4.5,7.0,
24842,6.25,9.25,
24843,5.0,6.75,
24844,4.0,6.0,
24845,5.5,7.0,
24846,4.5,7.0,
24847,4.25,6.25,
24848,5.5,7.2,
24849,3.75,5.75,
24851,5.0,7.5,
24852,3.75,7.0,
24853,4.25,7.0,
24854,6.25,9.0,
24858,4.0,7.5,
24859,4.5,7.0,
24861,5.25,8.0,
24864,5.25,8.75,
24865,4.0,6.0,
24866,4.0,7.0,
24867,4.5,5.5,
24869,6.5,9.5,
24870,4.0,6.25,
24871,5.0,9.0,
24872,7.0,11.0,
24874,5.5,8.0,
24875,5.25,8.0,
24876,6.0,10.0,
24877,5.5,8.0,
24878,5.5,6.5,
24879,3.25,5.0,
24880,4.75,9.0,
24882,5.5,8.75,
24883,3.75,4.5,
24884,4.0,6.25,
24885,6.0,9.0,
24886,6.0,6.0,
24887,4.25,6.25,
24888,6.0,9.5,
24889,4.5,7.25,
24890,7.0,10.0,
24891,8.0,6.0,
24892,4.5,6.5,
24896,4.5,7.25,
24897,4.5,6.5,
24899,5.5,8.25,
24901,5.0,8.0,
24903,3.25,5.5,
24904,4.75,6.5,
24905,4.75,9.0,
24906,3.75,5.6,
24907,7.6,10.0,
24908,4.0,7.0,
24910,4.5,6.25,
24911,4.5,7.75,
24912,5.0,8.0,
24913,4.0,7.25,
24914,7.0,5.5,
24915,5.0,7.5,
24916,4.75,7.0,
24917,6.0,9.5,
24918,6.0,7.0,
24919,3.75,5.75,
24920,4.5,7.0,
24922,4.0,5.75,
24926,,,
24927,5.5,7.25,
24928,7.0,11.0,
24929,5.0,7.5,
24930,,,
24932,4.25,7.5,
24934,4.5,7.25,
24936,4.74,7.25,
24937,5.0,7.0,
24938,5.5,9.0,
24939,3.75,6.0,
24941,,,
24942,5.0,8.0,
24943,4.5,7.5,
24944,4.0,6.25,
24945,7.0,11.0,
24948,4.5,10.0,
24949,4.25,7.0,
24951,6.25,8.0,
24952,7.0,11.0,
24953,5.5,4.5,
24954,6.25,11.0,
24956,5.5,7.0,
24957,4.6,6.25,
24958,5.0,8.0,
24959,5.5,9.0,
24960,5.25,8.0,
24961,7.75,5.5,
24962,5.5,7.0,
24963,5.0,8.0,
24964,2.5,5.0,
24965,3.5,4.5,
24966,3.75,7.5,
24967,,,
24968,7.0,10.0,
24969,5.75,9.0,
24971,5.5,9.75,
24973,,,
24974,5.25,8.25,
24975,4.5,6.75,
24978,6.0,8.15,
24979,4.5,6.0,
24981,3.5,6.75,
24982,5.5,9.25,
24983,3.5,7.0,
24984,4.0,6.25,
24985,6.0,9.5,
24986,6.75,9.0,
24987,5.25,6.75,
24988,5.75,9.0,
24989,5.0,8.0,
24990,8.5,14.5,
24991,6.0,8.75,
24992,4.6,6.6,
24994,5.5,8.0,
24996,6.25,7.25,
24998,5.25,7.5,
24999,4.5,6.0,
25000,4.0,7.5,
25001,3.25,5.0,
25002,7.5,5.75,
25003,6.0,8.0,
25005,5.25,7.5,
25007,4.5,8.0,
25008,5.0,7.25,
25009,5.25,7.0,
25010,5.0,7.0,
25011,5.5,6.75,
25014,5.25,9.25,
25015,6.25,9.0,
25016,6.0,7.6,
25017,3.6,5.0,
25018,5.0,8.0,
25019,4.5,7.0,
25021,7.0,11.0,
25023,5.75,9.0,
25025,5.5,8.25,
25026,4.5,7.0,
25027,4.5,9.25,
25028,5.25,8.75,
25029,4.5,7.0,
25030,6.0,10.0,
25032,5.5,8.0,
25033,4.5,7.0,
25034,5.0,7.25,
25035,4.0,6.5,
25036,4.0,7.5,
25037,,,
25038,4.5,6.5,
25039,4.5,7.0,
25040,5.5,7.0,
25042,3.75,7.5,
25043,5.5,7.5,
25044,4.5,7.0,
25045,4.5,7.0,
25046,4.5,7.0,
25049,4.5,6.75,
25050,3.5,7.0,
25051,4.25,5.5,
25052,4.5,7.25,
25053,4.5,7.0,
25054,5.25,8.0,
25056,4.75,8.0,
25057,5.5,9.5,
25058,5.0,3.5,
25059,6.5,7.5,
25060,5.0,9.5,
25062,4.25,6.5,
25063,8.5,11.25,
25064,5.0,8.0,
25065,6.25,5.0,
25066,5.75,8.25,
25068,3.5,9.0,
25069,3.25,3.5,
25070,,,
25071,5.0,8.0,
25072,5.25,8.0,
25073,5.0,8.0,
25074,4.5,7.0,
25077,3.75,7.0,
25078,4.0,5.25,
25079,4.25,6.5,
25080,4.5,7.0,
25081,6.5,9.75,
25082,5.5,7.25,
25083,5.0,9.0,
25084,4.5,7.125,
25085,6.75,11.0,
25086,6.0,7.75,
25087,5.5,8.0,
25088,4.25,6.25,
25089,4.25,6.5,
25090,6.25,9.0,
25092,4.5,8.75,
25093,5.0,9.0,
25095,7.0,9.5,
25096,5.5,9.5,
25097,3.75,6.0,
25098,4.0,6.5,
25099,5.5,7.0,
25100,5.5,8.25,
25101,5.5,6.0,
25104,4.5,7.0,
25105,,,
25106,4.75,6.0,
25107,5.5,8.5,
25108,6.0,10.0,
25109,4.5,7.0,
25110,4.5,6.25,
25111,5.25,8.75,
25112,7.0,11.0,
25113,6.0,7.75,
25116,5.25,8.0,
25117,4.4,6.75,
25119,3.25,5.0,
25120,5.25,7.5,
25121,6.0,8.75,
25122,5.0,7.25,
25123,4.0,6.25,
25125,5.0,6.25,
25126,4.5,8.0,
25127,5.5,8.25,
25128,5.5,9.5,
25130,4.0,8.0,
25131,4.5,7.0,
25132,44.5,8.0,
25133,8.75,11.0,
25134,3.75,5.5,
25135,4.5,7.25,
25136,5.5,8.0,
25137,,,
25138,5.5,6.5,
25140,5.5,8.25,
25141,5.25,7.25,
25142,4.25,6.25,
25143,4.0,7.5,
25144,5.0,8.0,
25145,5.0,8.25,
25147,7.0,11.0,
25149,5.5,7.75,
25150,5.5,7.0,
25152,4.5,5.5,
25155,5.25,7.0,
25156,7.0,11.0,
25157,5.5,8.5,
25158,4.5,6.5,
25160,4.5,7.0,
25162,5.0,7.75,
25163,5.25,8.0,
25164,4.5,7.25,
25165,5.0,8.5,
25166,4.0,5.75,
25167,3.5,5.75,
25168,4.25,6.25,
25170,6.0,9.25,
25171,,,
25172,4.5,6.75,
25173,6.75,10.75,
25175,5.0,7.25,
25176,5.25,8.25,
25178,3.6,5.0,
25179,5.5,8.25,
25180,5.0,8.0,
25181,5.25,8.25,
25183,4.5,6.75,
25184,4.5,7.0,
25186,5.25,6.5,
25187,6.5,11.0,
25189,8.25,6.5,
25190,5.25,8.0,
25191,7.0,10.0,
25193,25.0,8.8,
25194,5.0,7.0,
25195,5.5,7.0,
25196,4.5,7.75,
25197,5.0,9.0,
25198,5.5,7.0,
25201,4.5,7.5,
25202,,,
25203,4.5,6.5,
25204,3.5,5.0,
25205,4.5,6.0,
25206,5.0,7.0,
25208,6.75,9.0,
25209,3.25,5.0,
25210,4.25,6.25,
25211,6.5,10.5,
25212,3.5,9.0,
25213,4.5,7.0,
25214,14.0,9.0,
25215,8.5,14.0,
25216,4.0,4.75,
25217,8.5,12.25,
25219,4.25,6.5,
25220,4.0,5.0,
25221,6.25,9.5,
25222,5.0,8.25,
25223,3.5,5.75,
25225,6.25,9.75,
25226,5.5,9.0,
25227,6.0,7.5,
25228,4.0,5.75,
25229,5.0,7.0,
25230,4.25,8.5,
25232,5.5,7.0,
25233,6.25,8.25,
25234,25.0,8.8,
25235,5.0,7.5,
25237,4.75,7.5,
25239,6.0,4.5,
25240,3.25,4.5,
25241,8.25,12.0,
25242,,,
25243,4.5,7.0,
25244,4.4,7.0,
25245,5.5,7.0,
25246,5.5,6.5,
25247,3.5,5.0,
25248,4.0,6.0,
25249,7.0,11.0,
25250,8.0,6.0,
25251,4.25,7.0,
25252,3.25,5.25,
25253,5.5,8.5,
25254,5.6,6.6,
25255,5.25,7.5,
25256,4.5,6.5,
25257,5.5,9.75,
25258,5.0,8.0,
25259,6.0,7.5,
25261,4.5,6.5,
25262,3.25,5.0,
25263,4.5,5.5,
25264,6.0,9.0,
25267,6.0,8.0,
25268,6.0,7.0,
25270,4.5,7.0,
25271,5.25,9.0,
25272,4.25,5.25,
25273,4.5,7.5,
25275,5.25,6.0,
25276,5.25,8.5,
25277,3.75,7.75,
25278,4.5,7.25,
25279,,,
25281,5.5,8.25,
25282,5.5,8.25,
25283,8.0,5.25,
25284,6.0,8.0,
25285,4.0,6.0,
25287,6.0,8.25,
25288,5.5,7.0,
25289,6.5,5.25,
25290,6.5,10.5,
25291,3.25,5.0,
25292,8.0,7.0,
25293,5.5,4.5,
25294,5.25,8.0,
25295,4.0,6.25,
25296,4.0,5.75,
25297,4.25,5.75,
25299,5.0,8.0,
25301,10.25,9.5,
25303,5.0,9.0,
25305,4.25,6.5,
25306,7.0,11.0,
25307,5.0,9.0,
25309,9.0,6.25,
25310,5.5,7.5,
25311,3.5,5.5,
25312,4.5,6.75,
25313,6.0,8.0,
25314,5.5,8.5,
25315,5.5,8.0,
25316,6.0,7.75,
25317,5.5,8.5,
25318,5.0,8.0,
25320,6.5,8.0,
25321,5.0,9.0,
25322,5.0,6.75,
25323,4.0,7.0,
25325,4.25,6.25,
25327,3.75,5.25,
25328,4.25,7.25,
25330,6.0,7.5,
25331,7.0,9.0,
25332,4.5,5.75,
25333,4.75,6.5,
25334,5.0,8.0,
25335,5.25,8.0,
25336,5.5,8.75,
25337,4.5,7.0,
25338,,,
25339,4.5,7.0,
25340,5.5,7.5,
25341,8.0,12.0,
25343,5.5,7.0,
25344,4.5,7.25,
25345,,,
25346,5.0,7.25,
25347,3.5,5.75,
25348,4.5,7.5,
25349,5.0,9.0,
25350,4.0,7.5,
25352,5.0,6.5,
25354,5.25,8.75,
25355,4.0,6.0,
25357,5.0,6.75,
25359,4.5,8.0,
25361,4.5,7.0,
25362,3.5,5.0,
25365,4.5,6.75,
25366,5.0,8.0,
25367,5.0,7.25,
25368,6.0,8.5,
25369,4.25,6.25,
25370,7.0,11.0,
25371,5.0,8.0,
25372,3.5,5.0,
25375,5.5,8.5,
25376,5.0,8.0,
25377,5.0,8.0,
25378,5.0,8.0,
25379,5.0,6.75,
25380,5.0,8.0,
25382,4.5,7.0,
25383,5.5,7.5,
25384,6.0,9.5,
25385,7.0,11.0,
25386,4.5,5.25,
25387,4.5,7.0,
25388,5.0,8.0,
25389,4.5,7.0,
25390,5.0,7.0,
25391,,,
25392,5.0,8.25,
25393,4.0,6.0,
25394,5.5,4.25,
25396,6.0,6.0,
25397,4.5,6.25,
25398,5.25,8.5,
25399,5.25,5.25,
25400,4.5,6.5,
25401,5.0,8.0,
25402,4.0,5.75,
25403,5.25,8.75,
25404,5.0,8.0,
25405,4.0,7.5,
25406,5.0,8.0,
25408,7.0,11.0,
25410,7.25,14.0,
25411,4.25,6.25,
25412,4.0,5.75,
25413,4.0,5.75,
25414,8.75,12.75,
25416,7.0,11.75,
25417,5.5,14.0,
25418,4.5,7.75,
25419,5.0,8.0,
25420,5.0,8.0,
25421,4.5,5.5,
25423,5.0,7.0,
25424,4.5,7.0,
25425,6.0,8.0,
25426,3.5,6.5,
25427,5.5,7.0,
25428,4.25,5.75,
25429,6.0,7.0,
25430,4.5,6.5,
25431,5.0,8.0,
25433,5.25,8.0,
25435,6.0,10.0,
25436,5.5,8.5,
25437,5.5,9.0,
25438,6.25,9.5,
25439,5.25,6.5,
25440,4.5,6.75,
25441,4.5,7.0,
25442,5.25,7.5,
25443,4.25,6.75,
25445,5.0,6.0,
25446,4.5,7.75,
25448,4.75,6.5,
25449,5.5,8.0,
25450,4.5,7.0,
25451,7.0,9.0,
25452,3.25,5.0,
25453,3.5,5.75,
25454,5.0,6.0,
25456,5.0,7.25,
25459,5.5,6.75,
25460,4.0,6.5,
25461,4.5,7.0,
25462,6.6,9.25,
25463,6.0,8.0,
25464,4.5,6.5,
25465,3.5,5.5,
25466,4.75,6.0,
25468,6.5,10.25,
25469,4.25,7.0,
25470,5.0,8.0,
25471,3.5,4.75,
25472,6.0,9.0,
25473,5.5,8.0,
25474,3.6,5.0,
25476,6.5,9.25,
25477,5.5,7.0,
25478,5.0,8.0,
25480,5.25,8.0,
25482,4.5,6.0,
25483,4.0,7.5,
25484,6.0,9.5,
25485,5.0,7.0,
25486,5.5,8.5,
25488,6.5,9.0,
25489,5.0,8.0,
25490,3.5,7.0,
25491,5.0,7.25,
25492,,,
25493,3.75,5.0,
25494,4.0,5.6,
25495,5.5,8.5,
25496,6.75,10.25,
25497,3.5,6.0,
25498,5.5,8.75,
25499,6.0,7.0,
25500,4.0,6.0,
25501,5.6,8.25,
25502,4.0,7.5,
25503,6.5,10.0,
25505,4.5,7.0,
25507,5.0,6.25,
25508,5.0,8.0,
25509,5.0,7.25,
25510,5.0,7.0,
25511,4.5,7.25,
25513,6.0,10.0,
25514,6.0,9.0,
25516,5.5,7.75,
25517,6.5,7.5,
25518,8.75,12.75,
25519,6.75,10.5,
25520,5.0,7.0,
25521,4.5,7.0,
25523,7.0,9.25,
25526,5.5,7.0,
25528,4.75,6.0,
25529,6.0,8.5,
25530,6.25,9.5,
25532,3.25,5.0,
25533,6.0,9.0,
25534,5.25,7.5,
25536,6.0,11.0,
25538,5.5,7.0,
25539,6.5,10.0,
25540,4.5,6.75,
25541,4.25,6.5,
25542,6.5,8.25,
25543,,,
25544,5.25,8.0,
25545,5.75,9.25,
25546,6.5,9.25,
25548,5.0,9.0,
25549,5.0,7.0,
25550,4.25,6.25,
25551,4.5,8.0,
25553,8.0,10.0,
25554,6.0,9.75,
25555,5.5,8.0,
25556,4.0,7.25,
25557,4.5,6.25,
25558,4.75,7.0,
25559,5.5,7.75,
25560,5.25,8.0,
25561,4.5,6.75,
25562,4.25,7.0,
25563,4.0,7.0,
25564,3.25,5.25,
25565,4.0,6.0,
25566,5.25,8.0,
25568,4.0,6.0,
25569,4.25,6.25,
25570,6.0,9.0,
25571,4.5,7.25,
25572,5.5,6.75,
25573,4.75,7.6,
25574,6.0,9.0,
25577,5.0,7.5,
25578,4.5,6.5,
25579,4.75,6.5,
25580,4.5,6.75,
25581,3.25,4.75,
25582,5.25,8.5,
25584,7.0,9.5,
25585,5.25,8.0,
25586,5.25,8.0,
25589,3.5,4.25,
25591,2.75,5.6,
25593,5.25,7.0,
25594,3.25,5.5,
25595,4.25,6.0,
25596,3.5,5.0,
25597,4.75,7.0,
25599,3.5,6.0,
25600,5.5,8.5,
25601,4.5,7.0,
25602,10.0,15.0,
25603,5.0,8.0,
25604,4.0,7.5,
25605,6.0,9.25,
25606,4.5,6.75,
25607,4.5,7.0,
25608,4.0,6.5,
25609,5.0,6.5,
25610,5.75,7.5,
25611,6.0,8.5,
25612,5.25,4.0,
25613,3.75,7.5,
25614,5.0,8.0,
25615,6.5,10.0,
25616,5.25,9.75,
25617,7.25,13.0,
25618,5.0,9.0,
25620,5.5,7.0,
25621,5.0,4.25,
25622,5.6,8.75,
25623,5.75,7.5,
25626,4.0,7.25,
25628,6.25,5.5,
25629,5.25,10.5,
25631,3.5,7.0,
25632,4.5,6.5,
25633,3.75,6.0,
25635,5.75,7.75,
25636,5.0,7.0,
25637,3.6,6.6,
25638,5.6,6.6,
25639,5.0,7.0,
25640,4.0,9.25,
25641,7.25,6.5,
25642,4.5,6.5,
25643,5.75,7.0,
25644,,,
25645,3.5,4.75,
25648,5.0,6.25,
25650,5.5,7.0,
25651,4.0,7.0,
25652,4.75,7.75,
25654,5.0,8.0,
25655,4.0,6.5,
25656,5.5,6.5,
25658,5.25,7.0,
25659,5.5,7.5,
25660,4.0,6.25,
25661,4.5,7.0,
25662,5.0,8.0,
25663,4.25,5.5,
25665,5.0,7.0,
25666,4.5,7.25,
25667,4.75,7.25,
25668,4.0,6.0,
25669,4.0,7.5,
25671,5.0,7.25,
25672,3.75,6.5,
25673,5.5,6.75,
25675,5.0,8.0,
25676,3.5,5.0,
25677,4.75,7.0,
25678,5.25,8.0,
25679,5.75,9.0,
25680,5.75,9.25,
25681,5.25,6.75,
25682,4.0,6.25,
25683,4.0,7.5,
25685,5.0,9.0,
25686,6.0,9.0,
25687,5.5,9.0,
25688,3.75,6.0,
25689,4.75,6.25,
25692,7.75,5.0,
25693,4.25,6.5,
25695,6.25,9.75,
25696,5.0,7.5,
25698,5.0,8.0,
25700,5.0,8.0,
25701,6.0,8.5,
25702,4.75,8.0,
25703,4.5,7.0,
25705,6.0,8.0,
25707,4.5,7.0,
25708,6.0,8.0,
25710,4.5,6.5,
25711,5.0,9.0,
25712,4.75,5.75,
25713,5.0,7.0,
25714,5.5,7.0,
25715,9.5,13.0,
25716,5.0,6.5,
25717,4.5,6.5,
25718,6.25,9.5,
25719,4.5,7.0,
25720,5.25,8.0,
25721,5.0,9.0,
25722,4.75,9.0,
25723,4.5,6.75,
25724,4.5,5.25,
25725,8.25,11.25,
25726,5.5,9.0,
25727,4.5,6.75,
25728,4.0,5.5,
25729,4.75,5.5,
25730,5.6,11.0,
25732,4.75,7.5,
25733,4.25,6.25,
25734,8.5,14.0,
25735,6.75,10.0,
25736,4.25,8.75,
25737,4.0,7.5,
25738,5.0,6.5,
25739,5.25,8.0,
25741,25.0,8.8,
25743,5.75,11.0,
25744,3.5,6.5,
25746,6.75,9.75,
25747,8.0,10.0,
25748,6.0,8.0,
25749,3.0,9.25,
25752,5.0,9.0,
25753,4.0,6.25,
25754,4.5,6.75,
25755,8.5,11.0,
25756,4.5,7.25,
25760,6.5,12.5,
25761,4.4,6.75,
25762,4.25,7.0,
25764,5.0,8.0,
25765,4.25,7.0,
25766,5.0,9.25,
25767,5.25,7.5,
25768,5.0,8.0,
25769,,,
25770,4.0,6.0,
25771,5.0,8.75,
25772,3.5,4.75,
25773,4.5,7.0,
25774,4.5,7.0,
25775,5.0,7.75,
25776,5.0,8.0,
25777,3.5,6.0,
25779,4.25,7.5,
25781,4.25,7.0,
25782,6.0,8.75,
25783,4.5,6.5,
25784,4.5,7.0,
25785,3.0,6.0,
25786,4.0,6.0,
25788,5.0,9.0,
25789,5.0,7.0,
25790,4.5,7.0,
25791,11.25,4.25,
25792,7.25,10.25,
25793,4.25,6.25,
25794,4.5,6.25,
25795,6.25,9.0,
25796,6.25,9.0,
25797,4.5,6.5,
25798,6.5,9.5,
25799,5.25,7.25,
25800,4.5,7.25,
25801,6.0,4.5,
25802,4.25,6.25,
25803,5.25,7.0,
25804,4.0,7.0,
25805,5.5,7.0,
25806,5.0,8.0,
25807,7.0,11.0,
25808,,,
25809,4.5,6.5,
25810,4.75,6.5,
25811,4.75,6.0,
25812,5.0,8.0,
25813,4.75,7.25,
25814,5.0,6.0,
25816,5.0,8.25,
25817,4.25,6.5,
25818,6.0,9.0,
25820,6.0,7.25,
25822,5.0,9.0,
25823,3.75,10.5,
25824,4.25,7.0,
25825,4.5,7.0,
25826,6.5,9.75,
25828,4.5,9.25,
25829,3.6,6.25,
25830,6.26,7.75,
25831,4.5,7.0,
25832,3.25,4.5,
25833,6.25,10.0,
25834,4.5,7.25,
25835,5.0,8.0,
25836,4.5,6.5,
25840,3.0,5.0,
25841,3.5,6.0,
25842,5.5,7.0,
25843,6.5,8.25,
25844,10.5,11.25,
25845,4.5,6.75,
25846,5.0,8.0,
25849,5.0,7.0,
25850,6.25,9.0,
25851,3.25,7.0,
25852,5.0,7.0,
25853,4.5,7.25,
25854,6.0,10.25,
25856,4.5,6.75,
25857,5.25,7.0,
25858,4.5,7.0,
25859,6.0,8.25,
25860,4.0,7.5,
25862,4.0,9.0,
25863,5.0,7.25,
25864,5.0,8.0,
25865,6.25,6.75,
25866,3.25,5.75,
25867,4.0,6.0,
25869,5.5,7.75,
25870,3.75,7.0,
25871,4.5,6.75,
25872,7.0,12.5,
25873,5.0,7.25,
25874,4.5,7.5,
25877,3.75,7.5,
25878,7.5,5.75,
25880,7.0,11.25,
25881,5.5,8.5,
25882,6.0,6.0,
25883,4.0,7.5,
25884,4.0,6.0,
25886,6.5,10.0,
25887,4.25,6.5,
25888,4.5,7.0,
25890,5.0,5.5,
25891,7.0,9.0,
25892,4.25,6.5,
25893,4.5,7.0,
25895,4.25,6.0,
25896,6.75,8.75,
25897,4.0,5.5,
25898,5.5,5.5,
25900,7.5,11.0,
25901,5.5,10.0,
25903,4.25,6.25,
25904,5.0,7.0,
25905,4.0,6.25,
25906,5.0,7.0,
25907,4.5,9.75,
25909,5.0,7.75,
25910,3.5,5.5,
25911,4.25,6.75,
25912,4.25,5.25,
25913,5.0,6.5,
25914,4.75,7.0,
25916,6.0,9.0,
25918,5.0,5.75,
25919,5.5,8.0,
25920,6.5,7.0,
25921,7.0,11.0,
25922,5.5,7.5,
25923,4.75,6.5,
25924,4.25,7.0,
25925,4.25,8.0,
25926,4.75,7.5,
25927,4.75,6.0,
25928,5.0,8.0,
25930,7.0,10.0,
25931,5.0,8.0,
25932,5.0,7.0,
25933,3.6,4.6,
25934,4.0,7.5,
25935,5.5,9.0,
25936,4.0,6.5,
25937,5.0,7.5,
25938,5.25,8.75,
25939,5.25,7.5,
25940,8.0,6.0,
25941,6.0,7.75,
25942,6.0,4.75,
25943,5.75,7.5,
25944,7.5,10.25,
25945,5.0,9.0,
25946,4.0,7.25,
25947,5.5,8.5,
25948,6.5,10.5,
25949,5.0,7.5,
25950,5.5,8.0,
25951,5.5,7.5,
25952,5.0,7.5,
25953,4.75,9.0,
25954,4.5,7.0,
25955,3.25,5.0,
25957,5.5,7.5,
25958,,,
25959,5.0,5.0,
25960,4.4,6.75,
25961,4.25,6.25,
25962,5.25,7.25,
25964,4.5,7.25,
25965,5.0,6.5,
25966,5.5,8.5,
25967,6.25,9.0,
25968,7.0,11.0,
25970,4.5,6.5,
25972,,,
25973,3.5,4.5,
25974,5.0,8.0,
25975,7.0,11.125,
25976,4.5,6.0,
25978,5.75,7.5,
25979,4.5,6.5,
25980,4.5,7.25,
25981,5.5,8.0,
25983,7.0,7.25,
25984,6.75,3.5,
25985,25.0,8.8,
25986,7.0,11.0,
25988,5.25,7.25,
25990,5.0,8.0,
25991,4.5,6.5,
25992,7.5,12.0,
25994,5.5,7.0,
25995,3.75,7.5,
25996,4.0,7.0,
25997,5.5,7.5,
25998,5.5,8.75,
25999,6.5,8.0,
26000,4.5,7.25,
26001,3.75,7.5,
26002,5.0,8.0,
26004,4.0,5.0,
26005,5.0,7.5,
26006,7.0,11.5,
26008,4.0,7.5,
26010,5.0,9.0,
26011,4.0,6.25,
26012,5.5,7.5,
26013,4.25,7.0,
26015,4.5,7.25,
26016,3.5,5.5,
26017,5.5,8.25,
26021,4.5,7.0,
26023,5.0,9.5,
26024,9.6,11.6,
26025,5.5,10.5,
26027,5.5,7.5,
26029,7.0,10.25,
26030,4.0,5.75,
26031,7.0,9.25,
26032,6.0,8.5,
26033,5.0,8.0,
26034,4.74,7.25,
26035,5.0,9.0,
26036,7.5,12.5,
26037,5.5,8.25,
26039,6.75,4.25,
26041,4.0,7.5,
26044,4.0,6.0,
26045,5.5,8.25,
26046,7.5,12.0,
26048,6.0,9.25,
26049,4.5,6.0,
26050,5.25,8.0,
26051,6.0,9.0,
26053,5.25,8.0,
26054,5.5,8.0,
26055,5.5,8.5,
26056,4.5,7.0,
26057,5.0,7.0,
26058,5.0,8.0,
26059,6.0,8.0,
26060,4.0,6.0,
26061,6.0,7.0,
26062,6.0,9.0,
26063,5.5,8.0,
26064,4.5,6.75,
26066,4.75,6.75,
26067,6.25,8.0,
26069,5.0,9.0,
26070,4.0,7.5,
26071,6.0,4.0,
26072,8.0,6.0,
26073,4.5,7.0,
26074,5.0,8.0,
26075,5.0,7.0,
26076,4.25,6.5,
26077,7.0,11.0,
26078,3.5,5.0,
26079,6.0,9.5,
26080,3.5,7.0,
26081,4.75,7.25,
26083,4.75,7.25,
26084,5.0,7.0,
26085,4.5,7.0,
26086,4.5,6.5,
26087,4.0,9.5,
26088,4.5,6.5,
26089,6.0,7.5,
26091,,,
26092,,,
26094,4.75,6.25,
26095,5.0,6.0,
26096,7.0,11.0,
26097,4.5,6.75,
26098,5.5,8.25,
26099,7.0,8.5,
26100,4.75,8.0,
26101,4.5,7.0,
26102,6.5,8.5,
26103,5.6,7.0,
26104,6.0,7.0,
26105,5.5,6.5,
26106,5.0,7.0,
26107,7.0,11.125,
26108,4.5,6.75,
26109,5.0,8.0,
26110,4.5,6.5,
26111,7.75,11.0,
26112,4.0,7.5,
26113,,,
26114,6.5,10.0,
26116,3.6,6.6,
26117,5.25,7.5,
26118,4.5,7.0,
26119,4.0,6.25,
26121,4.5,7.0,
26123,5.0,11.0,
26124,5.0,8.0,
26125,4.5,7.0,
26126,5.25,7.5,
26127,3.5,9.0,
26128,5.5,6.75,
26129,5.5,9.5,
26131,25.0,8.8,
26132,5.0,7.0,
26134,5.0,6.5,
26135,5.5,7.0,
26136,,,
26137,7.0,11.0,
26138,5.0,8.0,
26140,5.0,8.0,
26141,5.0,7.75,
26142,4.5,6.5,
26143,3.75,5.5,
26144,5.0,8.0,
26145,3.25,4.5,
26146,4.0,6.0,
26147,5.5,7.25,
26148,3.0,7.5,
26149,5.5,6.25,
26150,6.5,9.0,
26151,7.0,11.0,
26152,3.0,11.0,
26153,5.0,7.5,
26154,6.0,8.0,
26155,5.5,8.5,
26156,5.0,9.0,
26157,6.5,9.0,
26158,5.0,8.0,
26159,4.0,6.25,
26161,5.5,8.5,
26162,7.0,11.0,
26163,4.75,7.0,
26164,5.6,6.6,
26165,4.5,6.5,
26166,5.5,8.5,
26167,6.0,9.5,
26168,5.0,8.0,
26169,4.5,7.0,
26170,5.25,8.25,
26171,5.25,7.25,
26173,5.0,5.25,
26175,5.0,7.0,
26176,6.0,9.0,
26177,4.5,7.0,
26178,5.0,7.6,
26180,3.25,5.0,
26181,4.25,8.5,
26182,6.25,9.5,
26183,5.0,8.0,
26184,5.0,8.0,
26186,4.5,7.0,
26188,6.0,9.25,
26189,8.0,11.0,
26190,4.5,6.5,
26191,6.75,9.0,
